time,dxy,us10y
2025-02-22 06:00:00+08:00,127.1408,4.42
2025-02-25 06:00:00+08:00,127.1921,4.4
2025-02-26 06:00:00+08:00,127.3752,4.3
2025-02-27 06:00:00+08:00,127.2822,4.25
2025-02-28 06:00:00+08:00,127.9704,4.29
2025-03-01 06:00:00+08:00,128.2805,4.24
2025-03-04 06:00:00+08:00,127.75,4.16
2025-03-05 06:00:00+08:00,127.9966,4.22
2025-03-06 06:00:00+08:00,126.504,4.28
2025-03-07 06:00:00+08:00,126.1099,4.29
2025-03-08 06:00:00+08:00,125.9814,4.32
2025-03-11 06:00:00+08:00,126.268,4.22
2025-03-12 06:00:00+08:00,126.0457,4.28
2025-03-13 06:00:00+08:00,125.8664,4.32
2025-03-14 06:00:00+08:00,126.0031,4.27
2025-03-15 06:00:00+08:00,125.6942,4.31
2025-03-18 06:00:00+08:00,125.3688,4.31
2025-03-19 06:00:00+08:00,125.488,4.29
2025-03-20 06:00:00+08:00,125.8006,4.25
2025-03-21 06:00:00+08:00,125.985,4.24
2025-03-22 06:00:00+08:00,126.2679,4.25
2025-03-25 06:00:00+08:00,126.1956,4.34
2025-03-26 06:00:00+08:00,126.0535,4.31
2025-03-27 06:00:00+08:00,126.2364,4.35
2025-03-28 06:00:00+08:00,126.3626,4.38
2025-03-29 06:00:00+08:00,126.4187,4.27
2025-04-01 06:00:00+08:00,126.7075,4.23
2025-04-02 06:00:00+08:00,126.4338,4.17
2025-04-03 06:00:00+08:00,126.3811,4.2
2025-04-04 06:00:00+08:00,124.7316,4.06
2025-04-05 06:00:00+08:00,125.8129,4.01
2025-04-08 06:00:00+08:00,126.8282,4.15
2025-04-09 06:00:00+08:00,126.8668,4.26
2025-04-10 06:00:00+08:00,126.628,4.34
2025-04-11 06:00:00+08:00,125.089,4.4
2025-04-12 06:00:00+08:00,124.0163,4.48
2025-04-15 06:00:00+08:00,123.6598,4.38
2025-04-16 06:00:00+08:00,123.776,4.35
2025-04-17 06:00:00+08:00,123.2724,4.29
2025-04-18 06:00:00+08:00,123.1298,4.34
2025-04-19 06:00:00+08:00,122.9865,4.34
2025-04-22 06:00:00+08:00,122.3145,4.42
2025-04-23 06:00:00+08:00,122.4175,4.41
2025-04-24 06:00:00+08:00,123.0252,4.4
2025-04-25 06:00:00+08:00,122.9251,4.32
2025-04-26 06:00:00+08:00,122.8858,4.29
2025-04-29 06:00:00+08:00,122.7176,4.23
2025-04-30 06:00:00+08:00,122.5944,4.19
2025-05-01 06:00:00+08:00,122.5921,4.17
2025-05-02 06:00:00+08:00,123.1405,4.25
2025-05-03 06:00:00+08:00,122.4962,4.33
2025-05-06 06:00:00+08:00,122.2613,4.36
2025-05-07 06:00:00+08:00,122.0417,4.3
2025-05-08 06:00:00+08:00,122.117,4.26
2025-05-09 06:00:00+08:00,122.7568,4.37
2025-05-10 06:00:00+08:00,122.5191,4.37
2025-05-13 06:00:00+08:00,123.4863,4.45
2025-05-14 06:00:00+08:00,122.9583,4.49
2025-05-15 06:00:00+08:00,122.6746,4.53
2025-05-16 06:00:00+08:00,122.8174,4.45
2025-05-17 06:00:00+08:00,123.0737,4.43
2025-05-20 06:00:00+08:00,122.4186,4.46
2025-05-21 06:00:00+08:00,122.3199,4.48
2025-05-22 06:00:00+08:00,121.7496,4.58
2025-05-23 06:00:00+08:00,122.0429,4.54
2025-05-24 06:00:00+08:00,121.3837,4.51
2025-05-27 06:00:00+08:00,121.3837,4.51
2025-05-28 06:00:00+08:00,121.6099,4.43
2025-05-29 06:00:00+08:00,121.9888,4.47
2025-05-30 06:00:00+08:00,121.5617,4.43
2025-05-31 06:00:00+08:00,121.7674,4.41
2025-06-03 06:00:00+08:00,121.1881,4.46
2025-06-04 06:00:00+08:00,121.4592,4.46
2025-06-05 06:00:00+08:00,121.0539,4.37
2025-06-06 06:00:00+08:00,120.9596,4.4
2025-06-07 06:00:00+08:00,121.161,4.51
2025-06-10 06:00:00+08:00,120.9103,4.49
2025-06-11 06:00:00+08:00,121.0485,4.47
2025-06-12 06:00:00+08:00,120.587,4.41
2025-06-13 06:00:00+08:00,120.1723,4.36
2025-06-14 06:00:00+08:00,120.3245,4.41
2025-06-17 06:00:00+08:00,120.1565,4.46
2025-06-18 06:00:00+08:00,120.5048,4.39
2025-06-19 06:00:00+08:00,120.7305,4.38
2025-06-20 06:00:00+08:00,120.7305,4.38
2025-06-21 06:00:00+08:00,121.0408,4.38
2025-06-24 06:00:00+08:00,121.1694,4.34
2025-06-25 06:00:00+08:00,120.3645,4.3
2025-06-26 06:00:00+08:00,120.3336,4.29
2025-06-27 06:00:00+08:00,119.6451,4.26
2025-06-28 06:00:00+08:00,119.659,4.29
2025-07-01 06:00:00+08:00,119.4088,4.24
2025-07-02 06:00:00+08:00,119.3436,4.26
2025-07-03 06:00:00+08:00,119.3037,4.3
2025-07-04 06:00:00+08:00,119.2382,4.35
2025-07-05 06:00:00+08:00,119.2382,4.35
2025-07-08 06:00:00+08:00,119.6201,4.4
2025-07-09 06:00:00+08:00,119.8371,4.42
2025-07-10 06:00:00+08:00,119.7311,4.34
2025-07-11 06:00:00+08:00,119.8343,4.35
2025-07-12 06:00:00+08:00,119.9214,4.43
2025-07-15 06:00:00+08:00,120.2209,4.43
2025-07-16 06:00:00+08:00,120.5105,4.5
2025-07-17 06:00:00+08:00,120.4175,4.46
2025-07-18 06:00:00+08:00,120.6384,4.47
2025-07-19 06:00:00+08:00,120.356,4.44
2025-07-22 06:00:00+08:00,119.9961,4.38
2025-07-23 06:00:00+08:00,119.681,4.35
2025-07-24 06:00:00+08:00,119.5697,4.4
2025-07-25 06:00:00+08:00,119.5664,4.43
2025-07-26 06:00:00+08:00,119.9857,4.4
2025-07-29 06:00:00+08:00,120.6149,4.42
2025-07-30 06:00:00+08:00,120.9674,4.34
2025-07-31 06:00:00+08:00,121.4042,4.38
2025-08-01 06:00:00+08:00,121.721,4.37
2025-08-02 06:00:00+08:00,121.2122,4.23
2025-08-05 06:00:00+08:00,120.9859,4.22
2025-08-06 06:00:00+08:00,120.9082,4.22
2025-08-07 06:00:00+08:00,120.5082,4.22
2025-08-08 06:00:00+08:00,120.5043,4.23
2025-08-09 06:00:00+08:00,120.3329,4.27
2025-08-12 06:00:00+08:00,120.6892,4.27
2025-08-13 06:00:00+08:00,120.2736,4.29
2025-08-14 06:00:00+08:00,120.13,4.24
2025-08-15 06:00:00+08:00,120.6446,4.29
2025-08-16 06:00:00+08:00,120.3377,4.33
2025-08-19 06:00:00+08:00,120.5622,4.34
2025-08-20 06:00:00+08:00,120.7224,4.3
2025-08-21 06:00:00+08:00,120.7757,4.29
2025-08-22 06:00:00+08:00,121.0843,4.33
2025-08-23 06:00:00+08:00,120.2774,4.26
2025-08-26 06:00:00+08:00,120.4214,4.28
2025-08-27 06:00:00+08:00,120.5274,4.26
2025-08-28 06:00:00+08:00,120.7274,4.24
2025-08-29 06:00:00+08:00,120.2595,4.22
2025-08-30 06:00:00+08:00,120.2082,4.23
2025-09-02 06:00:00+08:00,120.2082,4.23
2025-09-03 06:00:00+08:00,120.6837,4.28
2025-09-04 06:00:00+08:00,120.5052,4.22
2025-09-05 06:00:00+08:00,120.7629,4.17
2025-09-06 06:00:00+08:00,120.1282,4.1
2025-09-09 06:00:00+08:00,120.0971,4.05
2025-09-10 06:00:00+08:00,120.1569,4.08
2025-09-11 06:00:00+08:00,120.1223,4.04
2025-09-12 06:00:00+08:00,119.9534,4.01
2025-09-13 06:00:00+08:00,120.0611,4.06
2025-09-16 06:00:00+08:00,119.5644,4.05
2025-09-17 06:00:00+08:00,119.1348,4.04
2025-09-18 06:00:00+08:00,119.1582,4.06
2025-09-19 06:00:00+08:00,119.6616,4.11
2025-09-20 06:00:00+08:00,119.7858,4.14
2025-09-23 06:00:00+08:00,119.8152,4.15
2025-09-24 06:00:00+08:00,119.6202,4.12
2025-09-25 06:00:00+08:00,120.1707,4.16
2025-09-26 06:00:00+08:00,120.5419,4.18
2025-09-27 06:00:00+08:00,120.4349,4.2
2025-09-30 06:00:00+08:00,120.115,4.15
2025-10-01 06:00:00+08:00,120.1368,4.16
2025-10-02 06:00:00+08:00,120.1502,4.12
2025-10-03 06:00:00+08:00,120.4296,4.1
2025-10-04 06:00:00+08:00,120.0881,4.13
2025-10-07 06:00:00+08:00,120.2722,4.18
2025-10-08 06:00:00+08:00,120.4884,4.14
2025-10-09 06:00:00+08:00,120.7766,4.13
2025-10-10 06:00:00+08:00,121.0902,4.14
2025-10-11 06:00:00+08:00,121.1163,4.05
2025-10-14 06:00:00+08:00,121.1163,4.05
2025-10-15 06:00:00+08:00,121.1822,4.03
2025-10-16 06:00:00+08:00,120.8642,4.05
2025-10-17 06:00:00+08:00,120.6698,3.99
2025-10-18 06:00:00+08:00,120.7028,4.02
2025-10-21 06:00:00+08:00,120.6209,4.0
2025-10-22 06:00:00+08:00,120.8895,3.98
2025-10-23 06:00:00+08:00,120.8958,3.97
2025-10-24 06:00:00+08:00,120.9531,4.01
2025-10-25 06:00:00+08:00,120.9345,4.02
2025-10-28 06:00:00+08:00,120.7988,4.01
2025-10-29 06:00:00+08:00,120.6361,3.99
2025-10-30 06:00:00+08:00,120.5312,4.08
2025-10-31 06:00:00+08:00,121.2832,4.11
2025-11-01 06:00:00+08:00,121.3859,4.11
2025-11-04 06:00:00+08:00,121.4512,4.13
2025-11-05 06:00:00+08:00,121.8271,4.1
2025-11-06 06:00:00+08:00,121.8482,4.17
2025-11-07 06:00:00+08:00,121.6948,4.11
2025-11-08 06:00:00+08:00,121.388,4.11
2025-11-11 06:00:00+08:00,121.2984,4.13
2025-11-12 06:00:00+08:00,121.2984,4.13
2025-11-13 06:00:00+08:00,121.0458,4.08
2025-11-14 06:00:00+08:00,120.7725,4.11
2025-11-15 06:00:00+08:00,120.9666,4.14
2025-11-18 06:00:00+08:00,121.1146,4.13
2025-11-19 06:00:00+08:00,121.2127,4.12
2025-11-20 06:00:00+08:00,121.4978,4.13
2025-11-21 06:00:00+08:00,121.6889,4.1
2025-11-22 06:00:00+08:00,121.8653,4.06
2025-11-25 06:00:00+08:00,121.9171,4.04
2025-11-26 06:00:00+08:00,121.6335,4.01
2025-11-27 06:00:00+08:00,121.2437,4.0
2025-11-28 06:00:00+08:00,121.2437,4.0
2025-11-29 06:00:00+08:00,121.0527,4.02
2025-12-02 06:00:00+08:00,120.9862,4.09
2025-12-03 06:00:00+08:00,121.1467,4.09
2025-12-04 06:00:00+08:00,120.7336,4.06
2025-12-05 06:00:00+08:00,120.6766,4.11
2025-12-06 06:00:00+08:00,120.6863,4.14
2025-12-09 06:00:00+08:00,120.776,4.17
2025-12-10 06:00:00+08:00,120.6832,4.18
2025-12-11 06:00:00+08:00,120.6752,4.13
2025-12-12 06:00:00+08:00,119.98,4.14
2025-12-13 06:00:00+08:00,120.1442,4.19
2025-12-16 06:00:00+08:00,119.9561,4.18
2025-12-17 06:00:00+08:00,119.8902,4.15
2025-12-18 06:00:00+08:00,120.155,4.16
2025-12-19 06:00:00+08:00,120.0528,4.12
2025-12-20 06:00:00+08:00,120.1652,4.16
2025-12-23 06:00:00+08:00,119.9912,4.17
2025-12-24 06:00:00+08:00,119.7057,4.18
2025-12-25 06:00:00+08:00,119.4372,4.15
2025-12-26 06:00:00+08:00,119.4372,4.15
2025-12-27 06:00:00+08:00,119.4723,4.14
2025-12-30 06:00:00+08:00,119.5899,4.12
2025-12-31 06:00:00+08:00,119.4939,4.14
2026-01-01 06:00:00+08:00,119.7456,4.18
2026-01-02 06:00:00+08:00,119.7456,4.18
2026-01-03 06:00:00+08:00,119.6059,4.19
2026-01-06 06:00:00+08:00,119.6192,4.17
2026-01-07 06:00:00+08:00,119.7807,4.18
2026-01-08 06:00:00+08:00,119.8719,4.15
2026-01-09 06:00:00+08:00,120.0904,4.19
2026-01-10 06:00:00+08:00,120.2215,4.18
2026-01-13 06:00:00+08:00,119.9958,4.19
2026-01-14 06:00:00+08:00,120.1401,4.18
2026-01-15 06:00:00+08:00,119.9537,4.15
2026-01-16 06:00:00+08:00,119.9951,4.17
2026-01-17 06:00:00+08:00,120.0838,4.24
2026-01-20 06:00:00+08:00,120.0838,4.24
2026-01-21 06:00:00+08:00,119.4455,4.3
2026-01-22 06:00:00+08:00,119.3431,4.26
2026-01-23 06:00:00+08:00,119.1962,4.26
2026-01-24 06:00:00+08:00,118.8976,4.24
2026-01-27 06:00:00+08:00,118.0525,4.22
2026-01-28 06:00:00+08:00,117.4523,4.24
2026-01-29 06:00:00+08:00,117.5117,4.26
2026-01-30 06:00:00+08:00,117.4396,4.24
2026-01-31 06:00:00+08:00,117.8996,4.26
2026-02-03 06:00:00+08:00,118.3609,4.29
2026-02-04 06:00:00+08:00,117.9764,4.28
2026-02-05 06:00:00+08:00,118.2602,4.29
2026-02-06 06:00:00+08:00,118.5034,4.21
2026-02-07 06:00:00+08:00,118.2407,4.22
2026-02-10 06:00:00+08:00,117.6392,4.22
2026-02-11 06:00:00+08:00,117.5216,4.16
2026-02-12 06:00:00+08:00,117.4601,4.18
2026-02-13 06:00:00+08:00,117.5376,4.09
2026-02-14 06:00:00+08:00,117.5258,4.04
2026-02-17 06:00:00+08:00,117.5258,4.04
2026-02-18 06:00:00+08:00,117.7375,4.05
2026-02-19 06:00:00+08:00,117.8426,4.09
2026-02-20 06:00:00+08:00,118.2354,4.08
2026-02-21 06:00:00+08:00,117.9917,4.08
2026-02-24 06:00:00+08:00,117.9395,4.03
2026-02-25 06:00:00+08:00,117.9463,4.04
2026-02-26 06:00:00+08:00,117.769,4.05
2026-02-27 06:00:00+08:00,117.9042,4.02
2026-02-28 06:00:00+08:00,117.8223,3.97
2026-03-03 06:00:00+08:00,118.667,4.05
2026-03-04 06:00:00+08:00,119.4341,4.06
2026-03-05 06:00:00+08:00,119.0705,4.09
2026-03-06 06:00:00+08:00,119.5683,4.13
2026-03-07 06:00:00+08:00,119.491,4.15
2026-03-10 06:00:00+08:00,119.5151,4.12
2026-03-11 06:00:00+08:00,118.7255,4.15
2026-03-12 06:00:00+08:00,119.2885,4.21
2026-03-13 06:00:00+08:00,119.8227,4.27
2026-03-14 06:00:00+08:00,120.5518,4.28
2026-03-17 06:00:00+08:00,120.097,4.23
2026-03-18 06:00:00+08:00,119.8328,4.2
2026-03-19 06:00:00+08:00,119.9276,4.26
2026-03-20 06:00:00+08:00,120.1802,4.25
2026-03-21 06:00:00+08:00,120.2757,4.39
2026-03-24 06:00:00+08:00,119.9371,4.34
2026-03-25 06:00:00+08:00,120.1295,4.39
2026-03-26 06:00:00+08:00,120.1282,4.33
2026-03-27 06:00:00+08:00,120.389,4.42
2026-03-28 06:00:00+08:00,120.8851,4.44
2026-03-31 06:00:00+08:00,121.2851,4.35
2026-04-01 06:00:00+08:00,121.035,4.3
2026-04-02 06:00:00+08:00,120.1198,4.33
2026-04-03 06:00:00+08:00,120.503,4.31
2026-04-04 06:00:00+08:00,120.6565,4.35
2026-04-07 06:00:00+08:00,120.4302,4.34
2026-04-08 06:00:00+08:00,120.32,4.33
2026-04-09 06:00:00+08:00,119.0596,4.29
2026-04-10 06:00:00+08:00,118.8998,4.29
2026-04-11 06:00:00+08:00,118.8552,4.31
2026-04-14 06:00:00+08:00,118.9916,4.3
2026-04-15 06:00:00+08:00,118.3581,4.26
2026-04-16 06:00:00+08:00,118.3623,4.29
2026-04-17 06:00:00+08:00,118.3616,4.32
2026-04-18 06:00:00+08:00,118.0795,4.26
2026-04-21 06:00:00+08:00,118.2374,4.26
2026-04-22 06:00:00+08:00,118.4331,4.3
2026-04-23 06:00:00+08:00,118.6004,4.3
2026-04-24 06:00:00+08:00,118.7155,4.34
2026-04-25 06:00:00+08:00,118.7294,4.31
2026-04-28 06:00:00+08:00,118.5458,4.35
2026-04-29 06:00:00+08:00,118.7717,4.36
2026-04-30 06:00:00+08:00,119.0975,4.42
2026-05-01 06:00:00+08:00,118.671,4.4
2026-05-02 06:00:00+08:00,118.3926,4.39
2026-05-05 06:00:00+08:00,118.8264,4.45
2026-05-06 06:00:00+08:00,118.6207,4.43
2026-05-07 06:00:00+08:00,118.0982,4.36
2026-05-08 06:00:00+08:00,118.0116,4.41
2026-05-09 06:00:00+08:00,118.0392,4.38
2026-05-12 06:00:00+08:00,118.0562,4.42
2026-05-13 06:00:00+08:00,118.5238,4.46
2026-05-14 06:00:00+08:00,118.4737,4.46
2026-05-15 06:00:00+08:00,118.6696,4.47
2026-05-16 06:00:00+08:00,119.2825,4.59
